"id";"RequiredBy";"OtherPrerequisiteName";"OtherPrerequisiteDetail";"StoryProgress";"DLCRequired";"Location";"Heart2HeartTitle";"SideQuest";"MercMissionTitle";"MonsterTitle";"MonsterType";"AffinityChartNode";"PouchItemType";"PouchItem";"Progress"
993;1224;"Raise Affinity in combat";2;0;0;0;0;0;0;0;0;0;0;0;0
994;1225;"Use pouch item (Ursula's fav - Desserts)";4;0;0;0;0;0;0;0;0;0;4;0;0
995;1226;"Raise Affinity in combat";6;0;0;0;0;0;0;0;0;0;0;0;0
996;1227;"Raise Affinity in combat";7;0;0;0;0;0;0;0;0;0;0;0;0
997;1228;"Heart-to-heart";1;0;0;0;50;0;0;0;0;0;0;0;0
998;1229;"Use pouch items (Instrument)";1;0;0;0;0;0;0;0;0;0;7;0;0
999;1230;"Use pouch items (Instrument)";2;0;0;0;0;0;0;0;0;0;7;0;0
1000;1231;"Use pouch items (Instrument)";4;0;0;0;0;0;0;0;0;0;7;0;0
1001;1232;"Use pouch items (Instrument)";6;0;0;0;0;0;0;0;0;0;7;0;0
1002;1234;"Trust";1300;0;0;0;0;0;0;0;0;0;0;0;0
1003;1235;"Gather item from Collectibles list - Fish type";30;0;0;0;0;0;0;0;0;0;17;0;0
1004;1237;"Go to location - Airborne Throne";1;0;0;338;0;0;0;0;0;0;0;0;0
1005;1238;"Trust";9800;0;0;0;0;0;0;0;0;0;0;0;0
1006;1240;"Trust";100;0;0;0;0;0;0;0;0;0;0;0;0
1007;1241;"Trust";1300;0;0;0;0;0;0;0;0;0;0;0;0
1008;1242;"Trust";3800;0;0;0;0;0;0;0;0;0;0;0;0
1009;1243;"Trust";9800;0;0;0;0;0;0;0;0;0;0;0;0
1010;1245;"Use a move";10;0;0;0;0;0;0;0;0;1244;0;0;0
1011;1246;"Driver combo";7;0;0;0;0;0;0;0;0;0;0;0;0
1012;1247;"Finish an enemy - Normal";4;0;0;0;0;0;0;889;0;0;0;0;0
1013;1248;"Finish an enemy - Unique";1;0;0;0;0;0;0;902;0;0;0;0;0
1014;1250;"Use a move";7;0;0;0;0;0;0;0;0;1249;0;0;0
1015;1251;"Finish an enemy - Normal";5;0;0;0;0;0;0;412;0;0;0;0;0
1016;1252;"Driver combo";10;0;0;0;0;0;0;0;0;0;0;0;0
1017;1253;"Finish an enemy - Unique";1;0;0;0;0;0;0;945;0;0;0;0;0
1018;1255;"Driver combo";5;0;0;0;0;0;0;0;0;0;0;0;0
1019;1256;"Use a move";6;0;0;0;0;0;0;0;0;1254;0;0;0
1020;1257;"Finish an enemy - Normal";4;0;0;0;0;0;0;638;0;0;0;0;0
1021;1258;"Use a move";8;0;0;0;0;0;0;0;0;1254;0;0;0
1022;1260;"Blade combo";5;0;0;0;0;0;0;0;0;0;0;0;0
1023;1261;"Blade combo";7;0;0;0;0;0;0;0;0;0;0;0;0
1024;1262;"Blade combo";10;0;0;0;0;0;0;0;0;0;0;0;0
1025;1263;"Blade combo finisher";3;0;0;0;0;0;0;0;0;0;0;0;0
1026;1265;"Block an attack";5;0;0;0;0;0;0;0;0;0;0;0;0
1027;1266;"Block an attack";7;0;0;0;0;0;0;0;0;0;0;0;0
1028;1267;"Block an attack";9;0;0;0;0;0;0;0;0;0;0;0;0
1029;1268;"Block an attack";10;0;0;0;0;0;0;0;0;0;0;0;0
1030;1269;"Blade combo";2;0;0;0;0;0;0;0;0;0;0;0;0
1031;1270;"Deal a certain amount of total damage";8000;0;0;0;0;0;0;0;0;0;0;0;0
1032;1271;"Deal a certain amount of total damage";16000;0;0;0;0;0;0;0;0;0;0;0;0
1033;1272;"Deal a certain amount of total damage";32000;0;0;0;0;0;0;0;0;0;0;0;0
1034;1273;"Deal a certain amount of total damage";48000;0;0;0;0;0;0;0;0;0;0;0;0
1035;1275;"Side-quest";1;0;0;0;0;49;0;0;0;0;0;0;0
1036;1276;"Use pouch item (Newt's fav - Meat)";4;0;0;0;0;0;0;0;0;0;8;0;0
1037;1277;"Gather item from Collectibles list - Mechanical type";5;0;0;0;0;0;0;0;0;0;15;0;0
1038;1278;"Gather item through salvaging - Treasure type";7;0;0;0;0;0;0;0;0;0;13;0;0
1039;1279;"Gather item from Collectibles list - Mechanical type";30;0;0;0;0;0;0;0;0;0;15;0;0
1040;1281;"Heart-to-heart";1;0;0;0;45;0;0;0;0;0;0;0;0
1041;1282;"Gather item through salvaging - Treasure type";10;0;0;0;0;0;0;0;0;0;13;0;0
1042;1284;"Trust";100;0;0;0;0;0;0;0;0;0;0;0;0
1043;1285;"Trust";1300;0;0;0;0;0;0;0;0;0;0;0;0
1044;1286;"Trust";3800;0;0;0;0;0;0;0;0;0;0;0;0
1045;1287;"Trust";9800;0;0;0;0;0;0;0;0;0;0;0;0
1046;1289;"Use a move";10;0;0;0;0;0;0;0;0;1288;0;0;0
1047;1290;"Driver combo";7;0;0;0;0;0;0;0;0;0;0;0;0
1048;1291;"Use a move";12;0;0;0;0;0;0;0;0;1288;0;0;0
1049;1292;"Finish an enemy - Unique";1;0;0;0;0;0;0;903;0;0;0;0;0
1050;1294;"Use a move";7;0;0;0;0;0;0;0;0;1293;0;0;0
1051;1295;"Finish an enemy - Normal";4;0;0;0;0;0;0;647;0;0;0;0;0
1052;1296;"Driver combo";10;0;0;0;0;0;0;0;0;0;0;0;0
1053;1297;"Use a move";10;0;0;0;0;0;0;0;0;1293;0;0;0
1054;1299;"Use a move";5;0;0;0;0;0;0;0;0;1298;0;0;0
1055;1300;"Finish an enemy - Normal";5;0;0;0;0;0;0;480;0;0;0;0;0
1056;1301;"Finish an enemy - Mechanical (eg. Dajan Sovereigns - Land of Morytha)";5;0;0;0;0;0;0;8;0;0;0;0;0
1057;1302;"Finish an enemy - Unique";1;0;0;0;0;0;0;286;0;0;0;0;0
1058;1304;"Engage in combat";10;0;0;0;0;0;0;0;0;0;0;0;0
1059;1305;"Use pouch item (Nim's fav - Seafood)";4;0;0;0;0;0;0;0;0;0;9;0;0
1060;1306;"Engage in combat";12;0;0;0;0;0;0;0;0;0;0;0;0
1061;1307;"Engage in combat";12;0;0;0;0;0;0;0;0;0;0;0;0
1062;1309;"Blade combo";5;0;0;0;0;0;0;0;0;0;0;0;0
1063;1310;"Blade combo";7;0;0;0;0;0;0;0;0;0;0;0;0
1064;1311;"Heart-to-heart";1;0;0;0;49;0;0;0;0;0;0;0;0
1065;1312;"Blade combo finisher";3;0;0;0;0;0;0;0;0;0;0;0;0
1066;1313;"Driver combo";2;0;0;0;0;0;0;0;0;0;0;0;0
1067;1314;"Finish an enemy - Normal";4;0;0;0;0;0;0;433;0;0;0;0;0
1068;1315;"Finish an enemy - Normal";4;0;0;0;0;0;0;584;0;0;0;0;0
1069;1316;"Finish an enemy - Animal (eg. Dusky Riik - Spirit Crusible Elpys)";32000;0;0;0;0;0;0;813;0;0;0;0;0
1070;1317;"Finish an enemy - Normal";5;0;0;0;0;0;0;636;0;0;0;0;0
1071;1319;"Finish an enemy - Normal";5;0;0;0;0;0;0;9;0;0;0;0;0
1072;1320;"Finish an enemy - Normal";4;0;0;0;0;0;0;29;0;0;0;0;0
1073;1322;"Gather item from Collectibles list - Fish type";25;0;0;0;0;0;0;0;0;0;17;0;0
1074;1323;"Gather item from Collectibles list - Fish type";27;0;0;0;0;0;0;0;0;0;17;0;0
1075;1325;"Start side-quest";1;0;0;0;0;138;0;0;0;0;0;0;0
1076;1326;"Side-quest";1;0;0;0;0;138;0;0;0;0;0;0;0
1077;1328;"Save 200,000G in piggy bank in Argentum";200000;0;0;0;0;0;0;0;0;0;0;0;0
1078;1329;"Save 400,000G in piggy bank in Argentum";400000;0;0;0;0;0;0;0;0;0;0;0;0
1079;1330;"Save 600,000G in piggy bank in Argentum";600000;0;0;0;0;0;0;0;0;0;0;0;0
1080;1331;"Save 1,000,000G in piggy bank in Argentum";1000000;0;0;0;0;0;0;0;0;0;0;0;0
1081;1333;"Engage in combat - alongside female Blade";5;0;0;0;0;0;0;0;0;0;0;0;0
1082;1334;"Blade combo";4;0;0;0;0;0;0;0;0;0;0;0;0
1083;1335;"Use a move";12;0;0;0;0;0;0;0;0;1332;0;0;0
1084;1336;"Engage in combat - alongside female Blade";7;0;0;0;0;0;0;0;0;0;0;0;0
1085;1338;"Use a move";7;0;0;0;0;0;0;0;0;1337;0;0;0
1086;1339;"Engage in combat - alongside female Blade";6;0;0;0;0;0;0;0;0;0;0;0;0
1087;1340;"Blade combo";10;0;0;0;0;0;0;0;0;0;0;0;0
1088;1341;"Use a move";10;0;0;0;0;0;0;0;0;1337;0;0;0
1089;1343;"Finish an enemy - Normal";5;0;0;0;0;0;0;415;0;0;0;0;0
1090;1344;"Use a move";6;0;0;0;0;0;0;0;0;1342;0;0;0
1091;1345;"Engage in combat - alongside female Blade";7;0;0;0;0;0;0;0;0;0;0;0;0
1092;1346;"Side-quest";1;0;0;0;0;140;0;0;0;0;0;0;0
1093;1347;"Spend money - Previous instances count toward total";750000;0;0;0;0;0;0;0;0;0;0;0;0
1094;1348;"Spend money - Previous instances count toward total";1000000;0;0;0;0;0;0;0;0;0;0;0;0
1095;1349;"Spend money - Previous instances count toward total";1500000;0;0;0;0;0;0;0;0;0;0;0;0
1096;1350;"Spend money - Previous instances count toward total";2000000;0;0;0;0;0;0;0;0;0;0;0;0
1097;1351;"Spend money - Previous instances count toward total";2500000;0;0;0;0;0;0;0;0;0;0;0;0
1098;1353;"Sell items - Previous instances count toward total";40000;0;0;0;0;0;0;0;0;0;0;0;0
1099;1354;"Sell items - Previous instances count toward total";120000;0;0;0;0;0;0;0;0;0;0;0;0
1100;1355;"Sell items - Previous instances count toward total";240000;0;0;0;0;0;0;0;0;0;0;0;0
1101;1356;"Sell items - Previous instances count toward total";400000;0;0;0;0;0;0;0;0;0;0;0;0
1102;1358;"Gather pouch items - (Gormotti Honeytea) Currently held items count towards the required total";10;0;0;0;0;0;0;0;0;0;0;129;0
1103;1359;"Gather pouch items - (Jenerossi Tea) Currently held items count towards the required total";10;0;0;0;0;0;0;0;0;0;0;15;0
1104;1360;"Gather pouch items - (Indoline Tea) Currently held items count towards the required total";10;0;0;0;0;0;0;0;0;0;0;68;0
1105;1361;"Gather pouch items - (Armu Milk Earl Grey) Currently held items count towards the required total";10;0;0;0;0;0;0;0;0;0;0;93;0
1106;1363;"Speak to women";30;0;0;0;0;0;0;0;0;0;0;0;0
1107;1364;"Speak to women";40;0;0;0;0;0;0;0;0;0;0;0;0
1108;1366;"Heart-to-heart";1;0;0;0;63;0;0;0;0;0;0;0;0
1109;1367;"Trust";9800;0;0;0;0;0;0;0;0;0;0;0;0
1110;1369;"Resonate with a Core Crystal and awaken a female Blade";7;0;0;0;0;0;0;0;0;0;0;0;0
1111;1370;"Resonate with a Core Crystal and awaken a female Blade";12;0;0;0;0;0;0;0;0;0;0;0;0
1112;1372;"Trust";100;0;0;0;0;0;0;0;0;0;0;0;0
1113;1373;"Trust";1300;0;0;0;0;0;0;0;0;0;0;0;0
1114;1374;"Trust";3800;0;0;0;0;0;0;0;0;0;0;0;0
1115;1375;"Trust";9800;0;0;0;0;0;0;0;0;0;0;0;0
1116;1377;"Collect an HP Potion";10;0;0;0;0;0;0;0;0;0;0;0;0
1117;1378;"Use a move";11;0;0;0;0;0;0;0;0;1376;0;0;0
1118;1379;"Use a move";12;0;0;0;0;0;0;0;0;1376;0;0;0
1119;1380;"Blade combo";12;0;0;0;0;0;0;0;0;0;0;0;0
1120;1382;"Use a move";7;0;0;0;0;0;0;0;0;1381;0;0;0
1121;1383;"Collect an HP Potion";15;0;0;0;0;0;0;0;0;0;0;0;0
1122;1384;"Finish an enemy - Normal";5;0;0;0;0;0;0;818;0;0;0;0;0
1123;1385;"Use a move";10;0;0;0;0;0;0;0;0;1381;0;0;0
1124;1387;"Use a move";5;0;0;0;0;0;0;0;0;1386;0;0;0
1125;1388;"Finish an enemy - Normal";5;0;0;0;0;0;0;6;0;0;0;0;0
1126;1389;"Collect an HP Potion";20;0;0;0;0;0;0;0;0;0;0;0;0
1127;1390;"Finish an enemy - Unique";1;0;0;0;0;0;0;944;0;0;0;0;0
1128;1392;"Swim";250;0;0;0;0;0;0;0;0;0;0;0;0
1129;1393;"Blade combo";7;0;0;0;0;0;0;0;0;0;0;0;0
1130;1394;"Heart-to-heart";1;0;0;0;60;0;0;0;0;0;0;0;0
1131;1395;"Collect an HP Potion";30;0;0;0;0;0;0;0;0;0;0;0;0
1132;1397;"Raise Affinity in combat";2;0;0;0;0;0;0;0;0;0;0;0;0
1133;1398;"Chain attack";4;0;0;0;0;0;0;0;0;0;0;0;0
1134;1399;"Blade combo";10;0;0;0;0;0;0;0;0;0;0;0;0
1135;1400;"Raise Affinity in combat";7;0;0;0;0;0;0;0;0;0;0;0;0
1136;1401;"Raise Affinity in combat";3;0;0;0;0;0;0;0;0;0;0;0;0
1137;1402;"Chain attack";2;0;0;0;0;0;0;0;0;0;0;0;0
1138;1403;"Raise Affinity in combat";5;0;0;0;0;0;0;0;0;0;0;0;0
1139;1404;"Chain attack";5;0;0;0;0;0;0;0;0;0;0;0;0
1140;1405;"Blade combo";12;0;0;0;0;0;0;0;0;0;0;0;0
1141;1406;"Gather item from Collectibles list - Tree type";5;0;0;0;0;0;0;0;0;0;21;0;0
1142;1407;"Gather item from Collectibles list - Tree type";25;0;0;0;0;0;0;0;0;0;21;0;0
1143;1408;"Gather item from Collectibles list - Tree type";27;0;0;0;0;0;0;0;0;0;21;0;0
1144;1410;"Speak to an Ardanian";30;4;0;0;0;0;0;0;0;0;0;0;0
1145;1411;"Speak to an Ardanian";40;4;0;0;0;0;0;0;0;0;0;0;0
1146;1413;"Make dumplings - Previous instances count towards total";10;0;0;43;0;0;0;0;0;0;0;0;0
1147;1414;"Make dumplings - Previous instances count towards total";25;0;0;43;0;0;0;0;0;0;0;0;0
1148;1415;"Make dumplings - Previous instances count towards total";50;0;0;43;0;0;0;0;0;0;0;0;0
1149;1416;"Make dumplings - Previous instances count towards total";100;0;0;43;0;0;0;0;0;0;0;0;0
1150;1418;"Trust";100;0;0;0;0;0;0;0;0;0;0;0;0
1151;1419;"Trust";1300;0;0;0;0;0;0;0;0;0;0;0;0
1152;1420;"Trust";3800;0;0;0;0;0;0;0;0;0;0;0;0
1153;1421;"Trust";9800;0;0;0;0;0;0;0;0;0;0;0;0
1154;1423;"Use a move";10;0;0;0;0;0;0;0;0;1422;0;0;0
1155;1424;"Use a move";11;0;0;0;0;0;0;0;0;1422;0;0;0
1156;1425;"Use a move";12;0;0;0;0;0;0;0;0;1422;0;0;0
1157;1426;"Side-quest";1;0;0;0;0;50;0;0;0;0;0;0;0
1158;1428;"Finish an enemy - Any";10;0;0;0;0;0;0;0;0;0;0;0;0
1159;1429;"Finish an enemy - Normal";5;0;0;0;0;0;0;805;0;0;0;0;0
1160;1430;"Finish an enemy - Mechanical (eg. Dajan Sovereigns - Land of Morytha)";5;0;0;0;0;0;0;8;0;0;0;0;0
1161;1431;"Side-quest";1;0;0;0;0;50;0;0;0;0;0;0;0
1162;1433;"Use pouch item (Electra's fav - Instrument type)";1;0;0;0;0;0;0;0;0;0;0;73;0
1163;1434;"Finish an enemy - Any";20;0;0;0;0;0;0;0;0;0;0;0;0
1164;1435;"Finish an enemy - Any";30;0;0;0;0;0;0;0;0;0;0;0;0
1165;1436;"Side-quest";1;0;0;0;0;50;0;0;0;0;0;0;0
1166;1438;"Evade an attack";5;0;0;0;0;0;0;0;0;0;0;0;0
1167;1439;"Evade an attack";7;0;0;0;0;0;0;0;0;0;0;0;0
1168;1440;"Evade an attack";9;0;0;0;0;0;0;0;0;0;0;0;0
1169;1441;"Heart-to-heart";1;0;0;0;62;0;0;0;0;0;0;0;0
1170;1442;"Deal a certain amount of total damage";200;0;0;0;0;0;0;0;0;0;0;0;0
1171;1443;"Deal a certain amount of total damage";8000;0;0;0;0;0;0;0;0;0;0;0;0
1172;1444;"Deal a certain amount of total damage";16000;0;0;0;0;0;0;0;0;0;0;0;0
1173;1445;"Deal a certain amount of total damage";32000;0;0;0;0;0;0;0;0;0;0;0;0
1174;1446;"Deal a certain amount of total damage";48000;0;0;0;0;0;0;0;0;0;0;0;0
1175;1448;"Block an attack";5;0;0;0;0;0;0;0;0;0;0;0;0
1176;1449;"Block an attack";7;0;0;0;0;0;0;0;0;0;0;0;0
1177;1450;"Block an attack";9;0;0;0;0;0;0;0;0;0;0;0;0
1178;1451;"Block an attack";10;0;0;0;0;0;0;0;0;0;0;0;0
1179;1453;"Finish an enemy - Normal";4;0;0;0;0;0;0;32;0;0;0;0;0
1180;1454;"Use pouch item (Electra's fav - Instrument type)";2;0;0;0;0;0;0;0;0;0;0;73;0
1181;1455;"Finish an enemy - Normal";5;0;0;0;0;0;0;485;0;0;0;0;0
1182;1456;"Use pouch item (Electra's fav - Instrument type)";2;0;0;0;0;0;0;0;0;0;0;73;0
1183;1457;"Use pouch item (Electra's fav - Meat type)";1;0;0;0;0;0;0;0;0;0;8;0;0
1184;1458;"Use pouch item (Electra's fav - Meat type)";4;0;0;0;0;0;0;0;0;0;8;0;0
1185;1459;"Use pouch item (Electra's fav - Meat type)";4;0;0;0;0;0;0;0;0;0;8;0;0
1186;1461;"Speak to townsfolk in each region and take the Lord of Thunder Training";2;0;0;0;0;0;0;0;0;0;0;0;0
1187;1462;"Speak to townsfolk in each region and take the Lord of Thunder Training";4;0;0;0;0;0;0;0;0;0;0;0;0
1188;1463;"Speak to townsfolk in each region and take the Lord of Thunder Training";6;0;0;0;0;0;0;0;0;0;0;0;0
1189;1464;"Speak to townsfolk in each region and take the Lord of Thunder Training";7;0;0;0;0;0;0;0;0;0;0;0;0
1190;1516;"Trust";100;0;0;0;0;0;0;0;0;0;0;0;0
1191;1517;"Trust";1300;0;0;0;0;0;0;0;0;0;0;0;0
1192;1518;"Trust";3800;0;0;0;0;0;0;0;0;0;0;0;0
1193;1519;"Trust";9800;0;0;0;0;0;0;0;0;0;0;0;0
1194;1521;"Driver combo";5;0;0;0;0;0;0;0;0;0;0;0;0
1195;1522;"Use a move";11;0;0;0;0;0;0;0;0;1520;0;0;0
1196;1523;"Finish an enemy - Flying (eg. Heidl Taos - Cliffs of Morytha)";5;0;0;0;0;0;0;938;0;0;0;0;0
1197;1524;"Use a move";13;0;0;0;0;0;0;0;0;1520;0;0;0
1198;1526;"Use pouch item (Finch's fav - Vegetables)";4;0;0;0;0;0;0;0;0;0;12;0;0
1199;1527;"Driver combo";7;0;0;0;0;0;0;0;0;0;0;0;0
1200;1528;"Use a move";9;0;0;0;0;0;0;0;0;1525;0;0;0
1201;1529;"Finish an enemy - Unique";1;0;0;0;0;0;0;561;0;0;0;0;0
1202;1531;"Use a move";5;0;0;0;0;0;0;0;0;1530;0;0;0
1203;1532;"Finish an enemy - Normal";4;0;0;0;0;0;0;263;0;0;0;0;0
1204;1533;"Driver combo";10;0;0;0;0;0;0;0;0;0;0;0;0
1205;1534;"Finish an enemy - Unique";1;0;0;0;0;0;0;578;0;0;0;0;0
1206;1536;"Use pouch item (Finch's fav - Cosmetics)";2;0;0;0;0;0;0;0;0;0;3;0;0
1207;1537;"Blade combo";7;0;0;0;0;0;0;0;0;0;0;0;0
1208;1538;"Blade combo";10;0;0;0;0;0;0;0;0;0;0;0;0
1209;1539;"Blade combo";12;0;0;0;0;0;0;0;0;0;0;0;0
1210;1540;"Evade an attack";3;0;0;0;0;0;0;0;0;0;0;0;0
1211;1541;"Evade an attack";5;0;0;0;0;0;0;0;0;0;0;0;0
1212;1542;"Evade an attack";7;0;0;0;0;0;0;0;0;0;0;0;0
1213;1543;"Evade an attack";9;0;0;0;0;0;0;0;0;0;0;0;0
1214;1544;"Evade an attack";10;0;0;0;0;0;0;0;0;0;0;0;0
1215;1545;"Use a Blade Art";3;0;0;0;0;0;0;0;0;0;0;0;0
1216;1546;"Use a Blade Art";5;0;0;0;0;0;0;0;0;0;0;0;0
1217;1547;"Use a Blade Art";6;0;0;0;0;0;0;0;0;0;0;0;0
1218;1548;"Use a Blade Art";7;0;0;0;0;0;0;0;0;0;0;0;0
1219;1549;"Use a Blade Art";8;0;0;0;0;0;0;0;0;0;0;0;0
1220;1551;"Gather item from Collectibles list - Insect type";25;0;0;0;0;0;0;0;0;0;18;0;0
1221;1552;"Gather item from Collectibles list - Insect type";30;0;0;0;0;0;0;0;0;0;18;0;0
1222;1554;"Go to location - Dawnview Grotto";1;0;0;67;0;0;0;0;0;0;0;0;0
1223;1555;"Go to location - Subterranean Lake";1;0;0;410;0;0;0;0;0;0;0;0;0
1224;1557;"Heart-to-heart";1;0;0;0;28;0;0;0;0;0;0;0;0
1225;1558;"Side-quest";1;0;0;0;0;9;0;0;0;0;0;0;0
1226;1560;"Trust";100;0;0;0;0;0;0;0;0;0;0;0;0
1227;1561;"Trust";1300;0;0;0;0;0;0;0;0;0;0;0;0
1228;1562;"Trust";3800;0;0;0;0;0;0;0;0;0;0;0;0
1229;1563;"Trust";9800;0;0;0;0;0;0;0;0;0;0;0;0
1230;1565;"Use a move";10;0;0;0;0;0;0;0;0;1564;0;0;0
1231;1566;"Driver combo";7;0;0;0;0;0;0;0;0;0;0;0;0
1232;1567;"Use pouch item (Floren's fav - Desserts)";4;0;0;0;0;0;0;0;0;0;0;78;0
1233;1568;"Heart-to-heart";1;0;0;0;35;0;0;0;0;0;0;0;0
1234;1570;"Use a move";7;0;0;0;0;0;0;0;0;1569;0;0;0
1235;1571;"Chain attack";5;0;0;0;0;0;0;0;0;0;0;0;0
1236;1572;"Driver combo";10;0;0;0;0;0;0;0;0;0;0;0;0
1237;1573;"Use a move";10;0;0;0;0;0;0;0;0;1569;0;0;0
1238;1575;"Blade combo";5;0;0;0;0;0;0;0;0;0;0;0;0
1239;1576;"Use pouch item (Floren's fav - Art)";2;0;0;0;0;0;0;0;0;0;1;0;0
1240;1577;"Blade combo";10;0;0;0;0;0;0;0;0;0;0;0;0
1241;1578;"Blade combo finisher";3;0;0;0;0;0;0;0;0;0;0;0;0
1242;1580;"Raise Affinity in combat";2;0;0;0;0;0;0;0;0;0;0;0;0
1243;1581;"Raise Affinity in combat";5;0;0;0;0;0;0;0;0;0;0;0;0
1244;1582;"Raise Affinity in combat";6;0;0;0;0;0;0;0;0;0;0;0;0
1245;1583;"Raise Affinity in combat";7;0;0;0;0;0;0;0;0;0;0;0;0
1246;1585;"Gather item from Collectibles list - Vegetable type";20;0;0;0;0;0;0;0;0;0;19;0;0
1247;1586;"Evade an attack";7;0;0;0;0;0;0;0;0;0;0;0;0
1248;1587;"Evade an attack";9;0;0;0;0;0;0;0;0;0;0;0;0
1249;1588;"Evade an attack";10;0;0;0;0;0;0;0;0;0;0;0;0
1250;1589;"Collect an HP Potion";3;0;0;0;0;0;0;0;0;0;0;0;0
1251;1590;"Collect an HP Potion";10;0;0;0;0;0;0;0;0;0;0;0;0
1252;1591;"Collect an HP Potion";15;0;0;0;0;0;0;0;0;0;0;0;0
1253;1592;"Collect an HP Potion";20;0;0;0;0;0;0;0;0;0;0;0;0
1254;1593;"Help an incapacitated ally";5;0;0;0;0;0;0;0;0;0;0;0;0
1255;1595;"Gather item from Collectibles list - Flower type";20;0;0;0;0;0;0;0;0;0;20;0;0
1256;1596;"Gather item from Collectibles list - Flower type";25;0;0;0;0;0;0;0;0;0;20;0;0
1257;1597;"Gather item from Collectibles list - Flower type";27;0;0;0;0;0;0;0;0;0;20;0;0
1258;1598;"Gather item from Collectibles list - Flower type";30;0;0;0;0;0;0;0;0;0;20;0;0
1259;1600;"Finish an enemy - Normal";5;0;0;0;0;0;0;516;0;0;0;0;0
1260;1601;"Finish an enemy - Normal";5;0;0;0;0;0;0;893;0;0;0;0;0
1261;1603;"Speak to townsfolk and use Beguiling Charms to obtain items";2;0;0;0;0;0;0;0;0;0;0;0;0
1262;1604;"Speak to townsfolk and use Beguiling Charms to obtain items";4;0;0;0;0;0;0;0;0;0;0;0;0
1263;1605;"Speak to townsfolk and use Beguiling Charms to obtain items";7;0;0;0;0;0;0;0;0;0;0;0;0
1264;1606;"Side-quest";1;0;0;0;0;76;0;0;0;0;0;0;0
1265;1608;"Trust";100;0;0;0;0;0;0;0;0;0;0;0;0
1266;1609;"Trust";1300;0;0;0;0;0;0;0;0;0;0;0;0
1267;1610;"Trust";3800;0;0;0;0;0;0;0;0;0;0;0;0
1268;1611;"Side-quest";1;0;0;0;0;152;0;0;0;0;0;0;0
1269;1613;"Finish an enemy - Normal";5;0;0;0;0;0;0;258;0;0;0;0;0
1270;1614;"Use a move";11;0;0;0;0;0;0;0;0;1612;0;0;0
1271;1615;"Use a move";12;0;0;0;0;0;0;0;0;1612;0;0;0
1272;1616;"Use a move";13;0;0;0;0;0;0;0;0;1612;0;0;0
1273;1618;"Blade combo";5;0;0;0;0;0;0;0;0;0;0;0;0
1274;1619;"Use a move";8;0;0;0;0;0;0;0;0;1617;0;0;0
1275;1620;"Use a move";9;0;0;0;0;0;0;0;0;1617;0;0;0
1276;1621;"Finish an enemy - Any";40;0;0;0;0;0;0;0;0;0;0;0;0
1277;1623;"Use a move";5;0;0;0;0;0;0;0;0;1622;0;0;0
1278;1624;"Driver combo";7;0;0;0;0;0;0;0;0;0;0;0;0
1279;1625;"Use a move";7;0;0;0;0;0;0;0;0;1622;0;0;0
1280;1626;"Finish an enemy - Normal";4;0;0;0;0;0;0;885;0;0;0;0;0
1281;1628;"Blade combo";5;0;0;0;0;0;0;0;0;0;0;0;0
1282;1629;"Blade combo";7;0;0;0;0;0;0;0;0;0;0;0;0
1283;1630;"Blade combo";10;0;0;0;0;0;0;0;0;0;0;0;0
1284;1631;"Blade combo";12;0;0;0;0;0;0;0;0;0;0;0;0
1285;1632;"Blade combo";2;0;0;0;0;0;0;0;0;0;0;0;0
1286;1633;"Use pouch item (KOS-MOS's fav - Board Games)";2;0;0;0;0;0;0;0;0;0;2;0;0
1287;1634;"Heart-to-heart";1;0;0;0;34;0;0;0;0;0;0;0;0
1288;1635;"Raise Affinity in combat";6;0;0;0;0;0;0;0;0;0;0;0;0
1289;1636;"Raise Affinity in combat";7;0;0;0;0;0;0;0;0;0;0;0;0
1290;1638;"Driver combo";5;0;0;0;0;0;0;0;0;0;0;0;0
1291;1639;"Driver combo";7;0;0;0;0;0;0;0;0;0;0;0;0
1292;1640;"Driver combo";10;0;0;0;0;0;0;0;0;0;0;0;0
1293;1641;"Driver combo";12;0;0;0;0;0;0;0;0;0;0;0;0
1294;1643;"Finish an enemy - Normal";5;0;0;0;0;0;0;257;0;0;0;0;0
1295;1644;"Finish an enemy - Normal";4;0;0;0;0;0;0;885;0;0;0;0;0
1296;1646;"Collect stuff";7;0;0;0;0;0;0;0;0;0;0;0;0
1297;1647;"Collect stuff";7;0;0;0;0;0;0;0;0;0;0;0;0
1298;1649;"Use a Special";11;0;0;0;0;0;0;0;0;0;0;0;0
1299;1650;"Use a Special";15;0;0;0;0;0;0;0;0;0;0;0;0
1300;1652;"Heart-to-heart";1;0;0;0;27;0;0;0;0;0;0;0;0
1301;1653;"Use a Special";11;0;0;0;0;0;0;0;0;0;0;0;0
1302;1654;"Use a Special";12;0;0;0;0;0;0;0;0;0;0;0;0
1303;1655;"Use a Special";20;0;0;0;0;0;0;0;0;0;0;0;0
1304;1657;"Use a move";10;0;0;0;0;0;0;0;0;1656;0;0;0
1305;1658;"Use a move";11;0;0;0;0;0;0;0;0;1656;0;0;0
1306;1659;"Use a move";12;0;0;0;0;0;0;0;0;1656;0;0;0
1307;1660;"Side-quest";1;0;0;0;0;132;0;0;0;0;0;0;0
1308;1662;"Use a move";7;0;0;0;0;0;0;0;0;1661;0;0;0
1309;1663;"Use a move";8;0;0;0;0;0;0;0;0;1661;0;0;0
